source,target,relation,source_type,target_type
The Adventurer: The Curse of the Midas Box,Aneurin Barnard,主演,电影,演员
The Adventurer: The Curse of the Midas Box,Michael Sheen,主演,电影,演员
The Adventurer: The Curse of the Midas Box,Lena Headey,主演,电影,演员
The Adventurer: The Curse of the Midas Box,Sam Neill,主演,电影,演员
The Adventurer: The Curse of the Midas Box,Ioan Gruffudd,主演,电影,演员
The Adventurer: The Curse of the Midas Box,Fantasy,属于类型,电影,类型
The Adventurer: The Curse of the Midas Box,Adventure,属于类型,电影,类型
The Adventurer: The Curse of the Midas Box,Family,属于类型,电影,类型
The Adventurer: The Curse of the Midas Box,Mariah,描述关键词,电影,关键词
The Adventurer: The Curse of the Midas Box,Mundi,描述关键词,电影,关键词
The Adventurer: The Curse of the Midas Box,Prince,描述关键词,电影,关键词
Anywhere But Here,Wayne Wang,执导,电影,导演
Anywhere But Here,1999年,上映年份,电影,年份
Anywhere But Here,United States of America,制片国家,电影,国家
Anywhere But Here,5.9分,评分,电影,评分值
Anywhere But Here,Susan Sarandon,主演,电影,演员
Anywhere But Here,Natalie Portman,主演,电影,演员
Anywhere But Here,Hart Bochner,主演,电影,导演
Anywhere But Here,Eileen Ryan,主演,电影,演员
Anywhere But Here,Ray Baker,主演,电影,演员
Anywhere But Here,Drama,属于类型,电影,类型
Anywhere But Here,Comedy,属于类型,电影,类型
Anywhere But Here,Romance,属于类型,电影,类型
Anywhere But Here,Mona,描述关键词,电影,关键词
Anywhere But Here,Simpson,描述关键词,电影,关键词
Anywhere But Here,Adele,描述关键词,电影,关键词
Anywhere But Here,Her,提及,电影,电影
Anywhere But Here,August,提及,电影,电影
The Crew,Michael Dinner,执导,电影,导演
The Crew,2000年,上映年份,电影,年份
The Crew,United States of America,制片国家,电影,国家
The Crew,6.4分,评分,电影,评分值
The Crew,Richard Dreyfuss,主演,电影,演员
The Crew,Burt Reynolds,主演,电影,演员
The Crew,Dan Hedaya,主演,电影,演员
The Crew,Seymour Cassel,主演,电影,演员
The Crew,Carrie-Anne Moss,主演,电影,演员
The Crew,Action,属于类型,电影,类型
The Crew,Comedy,属于类型,电影,类型
The Crew,Four,描述关键词,电影,关键词
Haywire,Steven Soderbergh,执导,电影,导演
Haywire,2011年,上映年份,电影,年份
Haywire,Ireland,制片国家,电影,国家
Haywire,5.6分,评分,电影,评分值
Haywire,Gina Carano,主演,电影,演员
Haywire,Ewan McGregor,主演,电影,演员
Haywire,Michael Fassbender,主演,电影,演员
Haywire,Bill Paxton,主演,电影,演员
Haywire,Channing Tatum,主演,电影,演员
Haywire,Action,属于类型,电影,类型
Haywire,Thriller,属于类型,电影,类型
Haywire,Mallory,描述关键词,电影,关键词
Haywire,Kane,描述关键词,电影,关键词
Haywire,Chinese,描述关键词,电影,关键词
Haywire,After,提及,电影,电影
Jaws: The Revenge,Joseph Sargent,执导,电影,导演
Jaws: The Revenge,1987年,上映年份,电影,年份
Jaws: The Revenge,United States of America,制片国家,电影,国家
Jaws: The Revenge,3.5分,评分,电影,评分值
Jaws: The Revenge,Lorraine Gary,主演,电影,演员
Jaws: The Revenge,Lance Guest,主演,电影,演员
Jaws: The Revenge,Mario Van Peebles,主演,电影,演员
Jaws: The Revenge,Michael Caine,主演,电影,演员
Jaws: The Revenge,Karen Young,主演,电影,演员
Jaws: The Revenge,Adventure,属于类型,电影,类型
Jaws: The Revenge,Thriller,属于类型,电影,类型
Jaws: The Revenge,Ellen,描述关键词,电影,关键词
Jaws: The Revenge,Brody,描述关键词,电影,关键词
Jaws: The Revenge,England,描述关键词,电影,关键词
Jaws: The Revenge,After,提及,电影,电影
Marvin's Room,Jerry Zaks,执导,电影,导演
Marvin's Room,1996年,上映年份,电影,年份
Marvin's Room,United States of America,制片国家,电影,国家
Marvin's Room,6.6分,评分,电影,评分值
Marvin's Room,Diane Keaton,主演,电影,演员
Marvin's Room,Meryl Streep,主演,电影,演员
Marvin's Room,Leonardo DiCaprio,主演,电影,演员
Marvin's Room,Robert De Niro,主演,电影,演员
Marvin's Room,Hume Cronyn,主演,电影,演员
Marvin's Room,Drama,属于类型,电影,类型
The Longshots,Fred Durst,执导,电影,导演
The Longshots,2008年,上映年份,电影,年份
The Longshots,United States of America,制片国家,电影,国家
The Longshots,6.5分,评分,电影,评分值
The Longshots,Ice Cube,主演,电影,演员
The Longshots,Keke Palmer,主演,电影,演员
The Longshots,Tasha Smith,主演,电影,演员
The Longshots,Jill Marie Jones,主演,电影,演员
The Longshots,Dash Mihok,主演,电影,演员
The Longshots,Drama,属于类型,电影,类型
The Longshots,Family,属于类型,电影,类型
The Longshots,Jasmine,描述关键词,电影,关键词
The Longshots,Plummer,描述关键词,电影,关键词
The Longshots,Pop,描述关键词,电影,关键词
The Longshots,War,提及,电影,电影
The End of the Affair,Neil Jordan,执导,电影,导演
The End of the Affair,1999年,上映年份,电影,年份
The End of the Affair,United States of America,制片国家,电影,国家
The End of the Affair,6.6分,评分,电影,评分值
The End of the Affair,Ralph Fiennes,主演,电影,演员
The End of the Affair,Stephen Rea,主演,电影,演员
The End of the Affair,Julianne Moore,主演,电影,演员
The End of the Affair,James Bolam,主演,电影,演员
The End of the Affair,Ian Hart,主演,电影,演员
The End of the Affair,Drama,属于类型,电影,类型
The End of the Affair,London,描述关键词,电影,电影
The End of the Affair,London,提及,电影,电影
The End of the Affair,Maurice,描述关键词,电影,电影
The End of the Affair,Maurice,提及,电影,电影
The End of the Affair,Bendrix,描述关键词,电影,关键词
The End of the Affair,9,提及,电影,电影
The End of the Affair,O,提及,电影,电影
Maurice,James Ivory,执导,电影,导演
Maurice,1987年,上映年份,电影,年份
Maurice,United Kingdom,制片国家,电影,国家
Maurice,7.1分,评分,电影,评分值
Maurice,James Wilby,主演,电影,演员
Maurice,Hugh Grant,主演,电影,演员
Maurice,Rupert Graves,主演,电影,演员
Maurice,Denholm Elliott,主演,电影,演员
Maurice,Simon Callow,主演,电影,演员
Maurice,Drama,属于类型,电影,类型
Maurice,Romance,属于类型,电影,类型
Maurice,Edwardian,描述关键词,电影,关键词
Maurice,After,提及,电影,电影
Harley Davidson and the Marlboro Man,Simon Wincer,执导,电影,导演
Harley Davidson and the Marlboro Man,1991年,上映年份,电影,年份
Harley Davidson and the Marlboro Man,United States of America,制片国家,电影,国家
Harley Davidson and the Marlboro Man,6.1分,评分,电影,评分值
Harley Davidson and the Marlboro Man,Mickey Rourke,主演,电影,演员
Harley Davidson and the Marlboro Man,Don Johnson,主演,电影,演员
Harley Davidson and the Marlboro Man,Chelsea Field,主演,电影,演员
Harley Davidson and the Marlboro Man,Daniel Baldwin,主演,电影,演员
Harley Davidson and the Marlboro Man,Giancarlo Esposito,主演,电影,演员
Harley Davidson and the Marlboro Man,Action,属于类型,电影,类型
Harley Davidson and the Marlboro Man,Thriller,属于类型,电影,类型
Harley Davidson and the Marlboro Man,Harley,描述关键词,电影,关键词
Harley Davidson and the Marlboro Man,Davidson,描述关键词,电影,关键词
Harley Davidson and the Marlboro Man,Mickey,描述关键词,电影,关键词
In the Valley of Elah,Paul Haggis,执导,电影,导演
In the Valley of Elah,2007年,上映年份,电影,年份
In the Valley of Elah,United States of America,制片国家,电影,国家
In the Valley of Elah,6.6分,评分,电影,评分值
In the Valley of Elah,Tommy Lee Jones,主演,电影,演员
In the Valley of Elah,Charlize Theron,主演,电影,演员
In the Valley of Elah,Susan Sarandon,主演,电影,演员
In the Valley of Elah,Frances Fisher,主演,电影,演员
In the Valley of Elah,James Franco,主演,电影,演员
In the Valley of Elah,History,属于类型,电影,类型
In the Valley of Elah,Drama,属于类型,电影,类型
In the Valley of Elah,Thriller,属于类型,电影,类型
In the Valley of Elah,Crime,属于类型,电影,类型
In the Valley of Elah,Mystery,属于类型,电影,类型
In the Valley of Elah,Iraq,描述关键词,电影,关键词
Coco Before Chanel,Anne Fontaine,执导,电影,导演
Coco Before Chanel,2009年,上映年份,电影,年份
Coco Before Chanel,Belgium,制片国家,电影,国家
Coco Before Chanel,6.6分,评分,电影,评分值
Coco Before Chanel,Audrey Tautou,主演,电影,演员
Coco Before Chanel,Benoît Poelvoorde,主演,电影,演员
Coco Before Chanel,Alessandro Nivola,主演,电影,演员
Coco Before Chanel,Marie Gillain,主演,电影,演员
Coco Before Chanel,Emmanuelle Devos,主演,电影,演员
Coco Before Chanel,Drama,属于类型,电影,类型
Coco Before Chanel,History,属于类型,电影,类型
Coco Before Chanel,Coco,描述关键词,电影,关键词
Coco Before Chanel,Chanel,描述关键词,电影,关键词
Coco Before Chanel,Gabrielle,描述关键词,电影,关键词
Coco Before Chanel,9,提及,电影,电影
Forsaken,Jon Cassar,执导,电影,导演
Forsaken,2015年,上映年份,电影,年份
Forsaken,Canada,制片国家,电影,国家
Forsaken,5.8分,评分,电影,评分值
Forsaken,Demi Moore,主演,电影,演员
Forsaken,Kiefer Sutherland,主演,电影,演员
Forsaken,Donald Sutherland,主演,电影,演员
Forsaken,Brian Cox,主演,电影,演员
Forsaken,Siobhan Williams,主演,电影,演员
Forsaken,Western,属于类型,电影,类型
Forsaken,Drama,属于类型,电影,类型
Forsaken,John,描述关键词,电影,关键词
Forsaken,Henry,描述关键词,电影,关键词
Cheri,Stephen Frears,执导,电影,导演
Cheri,2009年,上映年份,电影,年份
Cheri,Germany,制片国家,电影,国家
Cheri,5.9分,评分,电影,评分值
Cheri,Michelle Pfeiffer,主演,电影,演员
Cheri,Kathy Bates,主演,电影,演员
Cheri,Rupert Friend,主演,电影,演员
Cheri,Felicity Jones,主演,电影,演员
Cheri,Iben Hjejle,主演,电影,演员
Cheri,Drama,属于类型,电影,类型
Cheri,Comedy,属于类型,电影,类型
Cheri,Romance,属于类型,电影,类型
Cheri,Century,描述关键词,电影,关键词
Cheri,France,描述关键词,电影,国家
Cheri,Belle,描述关键词,电影,关键词
Cheri,9,提及,电影,电影
Cheri,War,提及,电影,电影
Vanity Fair,Mira Nair,执导,电影,导演
Vanity Fair,2004年,上映年份,电影,年份
Vanity Fair,United Kingdom,制片国家,电影,国家
Vanity Fair,5.5分,评分,电影,评分值
Vanity Fair,Reese Witherspoon,主演,电影,演员
Vanity Fair,James Purefoy,主演,电影,演员
Vanity Fair,Jonathan Rhys Meyers,主演,电影,演员
Vanity Fair,Romola Garai,主演,电影,演员
Vanity Fair,Gabriel Byrne,主演,电影,演员
Vanity Fair,Drama,属于类型,电影,类型
Vanity Fair,Romance,属于类型,电影,类型
Vanity Fair,Beautiful,描述关键词,电影,关键词
Vanity Fair,Becky,描述关键词,电影,关键词
Vanity Fair,English,描述关键词,电影,关键词
Bodyguards and Assassins,Teddy Chan,执导,电影,导演
Bodyguards and Assassins,2009年,上映年份,电影,年份
Bodyguards and Assassins,China,制片国家,电影,国家
Bodyguards and Assassins,6.5分,评分,电影,评分值
Bodyguards and Assassins,Donnie Yen,主演,电影,演员
Bodyguards and Assassins,Wang Xue-qi,主演,电影,演员
Bodyguards and Assassins,Tony Leung Ka-Fai,主演,电影,演员
Bodyguards and Assassins,Nicholas Tse,主演,电影,演员
Bodyguards and Assassins,Hu Jun,主演,电影,演员
Bodyguards and Assassins,Drama,属于类型,电影,类型
Bodyguards and Assassins,Action,属于类型,电影,类型
Bodyguards and Assassins,History,属于类型,电影,类型
Bodyguards and Assassins,Sun,描述关键词,电影,关键词
Bodyguards and Assassins,Yat,描述关键词,电影,关键词
Bodyguards and Assassins,Sen,描述关键词,电影,关键词
Bodyguards and Assassins,9,提及,电影,电影
1408,Mikael Håfström,执导,电影,导演
1408,2007年,上映年份,电影,年份
1408,United States of America,制片国家,电影,国家
1408,6.5分,评分,电影,评分值
1408,John Cusack,主演,电影,演员
1408,Samuel L. Jackson,主演,电影,演员
1408,Mary McCormack,主演,电影,演员
1408,Jasmine Jessica Anthony,主演,电影,演员
1408,Tony Shalhoub,主演,电影,演员
1408,Horror,属于类型,电影,类型
1408,Thriller,属于类型,电影,类型
1408,Dolphin,描述关键词,电影,关键词
1408,Hotel,描述关键词,电影,关键词
Spaceballs,Mel Brooks,执导,电影,导演
Spaceballs,Mel Brooks,主演,电影,导演
Spaceballs,1987年,上映年份,电影,年份
Spaceballs,United States of America,制片国家,电影,国家
Spaceballs,6.7分,评分,电影,评分值
Spaceballs,Rick Moranis,主演,电影,演员
Spaceballs,Bill Pullman,主演,电影,演员
Spaceballs,Daphne Zuniga,主演,电影,演员
Spaceballs,John Candy,主演,电影,演员
Spaceballs,Comedy,属于类型,电影,类型
Spaceballs,Science Fiction,属于类型,电影,类型
Spaceballs,Dark,描述关键词,电影,关键词
Spaceballs,Helmet,描述关键词,电影,关键词
Spaceballs,Princess,描述关键词,电影,关键词
Spaceballs,Lone Star,提及,电影,电影
The Water Diviner,Russell Crowe,执导,电影,演员
The Water Diviner,Russell Crowe,主演,电影,演员
The Water Diviner,2014年,上映年份,电影,年份
The Water Diviner,Australia,制片国家,电影,电影
The Water Diviner,Australia,提及,电影,电影
The Water Diviner,6.8分,评分,电影,评分值
The Water Diviner,Olga Kurylenko,主演,电影,演员
The Water Diviner,Yılmaz Erdoğan,主演,电影,演员
The Water Diviner,Cem Yılmaz,主演,电影,演员
The Water Diviner,Jai Courtney,主演,电影,演员
The Water Diviner,War,属于类型,电影,电影
The Water Diviner,Drama,属于类型,电影,类型
The Water Diviner,Australian,描述关键词,电影,关键词
The Water Diviner,Joshua,描述关键词,电影,关键词
The Water Diviner,Connor,描述关键词,电影,关键词
The Water Diviner,9,提及,电影,电影
Molly,John Duigan,执导,电影,导演
Molly,1999年,上映年份,电影,年份
Molly,United States of America,制片国家,电影,国家
Molly,5.5分,评分,电影,评分值
Molly,Elisabeth Shue,主演,电影,演员
Molly,Aaron Eckhart,主演,电影,演员
Molly,Jill Hennessy,主演,电影,演员
Molly,Thomas Jane,主演,电影,演员
Molly,D.W. Moffett,主演,电影,演员
Molly,Drama,属于类型,电影,类型
Molly,Comedy,属于类型,电影,类型
Molly,Romance,属于类型,电影,类型
Molly,Molly,描述关键词,电影,电影
Molly,Kay,描述关键词,电影,关键词
Molly,Buck,描述关键词,电影,关键词
There's Something About Mary,Bobby Farrelly,执导,电影,导演
There's Something About Mary,1998年,上映年份,电影,年份
There's Something About Mary,United States of America,制片国家,电影,国家
There's Something About Mary,6.5分,评分,电影,评分值
There's Something About Mary,Cameron Diaz,主演,电影,演员
There's Something About Mary,Ben Stiller,主演,电影,演员
There's Something About Mary,Matt Dillon,主演,电影,演员
There's Something About Mary,Lee Evans,主演,电影,演员
There's Something About Mary,Chris Elliott,主演,电影,演员
There's Something About Mary,Romance,属于类型,电影,类型
There's Something About Mary,Comedy,属于类型,电影,类型
